5090,2020-05-14 21:08:42.074,2020-05-14 21:11:56.86,大溪-交通疏導策略(替代道路路徑導引),大溪-交通疏導策略(替代道路路徑導引)-034 替代路徑導引(導三元一街),034,X-68000-104,候隊,前往大溪老街經崎頂極壅塞請走三元一街,0,2020-05-22 18:29:19,大溪疏導策略-替代路徑導引(三元一街),09,替代路徑導引(導三元一街),自動
5087,2020-05-14 00:06:02.392,2020-05-14 00:11:31.096,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S507100,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5087,2020-05-14 00:06:02.279,2020-05-14 00:11:31.096,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S506900,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5087,2020-05-14 00:06:02.277,2020-05-14 00:11:31.096,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S506800,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5087,2020-05-14 00:06:02.222,2020-05-14 00:11:31.096,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S506700,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5085,2020-05-14 00:00:56.808,2020-05-14 00:10:32.025,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S521600,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5085,2020-05-14 00:00:56.806,2020-05-14 00:10:32.025,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S521200,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5085,2020-05-14 00:00:56.805,2020-05-14 00:10:32.025,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S501500,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
5086,2020-05-14 00:00:56.804,2020-05-14 00:05:22.694,大溪-動態TOD(慈康陸橋_配合群組),大溪-動態TOD(慈康陸橋_配合群組)-006 平日離峰(1-1)：週期不變，調整時比(1),006,S507100,候隊,38,0,2020-05-22 18:29:19,平日離峰：週期不變，調整時比(主要時相達門檻),06,01平日離峰(1-1)：週期不變，調整時比(1),自動
5085,2020-05-14 00:00:56.803,2020-05-14 00:10:32.025,大溪-動態TOD(崎頂),大溪-動態TOD(崎頂)-003 平假日離峰(1-1)：週期不變，調整時比(1),003,S501400,候隊,38,0,2020-05-22 18:29:19,平假日離峰：週期不變，調整時比(主要時相達門檻),03,01平假日離峰(1-1)：週期不變，調整時比(1),自動
