12,039,停車導引(導往月眉),月眉&gt;0，橋頭&lt;0,1,1,2020-05-01 10:00:00
05,043,12假日離峰(2-3)：週期增加，進入尖峰(3),假日離峰：週期增加，進入尖峰(主要及次要時相達門檻),1,1,2020-05-01 10:00:00
06,054,17假日尖峰(3-2)：週期不變，調整時比(2),假日尖峰：週期不變，調整時比(次要時相達門檻),1,1,2020-05-01 10:00:00
06,055,18假日尖峰(3-3)：週期不變，調整時比(3),假日尖峰：週期不變，調整時比(主要及次要時相達門檻),1,1,2020-05-01 10:00:00
06,049,12假日離峰(1-3)：週期不變，調整時比(3),假日離峰：週期不變，調整時比(主要及次要時相達門檻),1,1,2020-05-01 10:00:00
06,050,13假日離峰(2-1)：週期增加，進入尖峰(1),假日離峰：週期增加，進入尖峰(主要時相達門檻),1,1,2020-05-01 10:00:00
06,007,TEST2,test,0,1,2020-05-01 10:00:00
