S501400,04,150,3,30,3,2,0,5,2020-05-25 12:00:07,
S501400,04,150,2,75,3,2,0,5,2020-05-25 12:00:07,
S501400,04,150,1,30,3,2,0,5,2020-05-25 12:00:07,
S501500,01,130,2,25,3,2,0,5,2020-05-25 12:00:07,
S501500,01,130,1,95,3,2,0,5,2020-05-25 12:00:07,
S501500,02,100,2,25,3,2,0,5,2020-05-25 12:00:07,
S501500,02,100,1,65,3,2,0,5,2020-05-25 12:00:07,
S501500,03,50,2,25,3,2,0,5,2020-05-25 12:00:07,
S501500,03,50,1,15,3,2,0,5,2020-05-25 12:00:07,
S501500,04,150,2,35,3,2,0,5,2020-05-25 12:00:07,
S501500,04,150,1,105,3,2,0,5,2020-05-25 12:00:07,
S505600,07,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S505600,07,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S505400,07,120,3,20,3,2,0,0,2020-05-25 12:00:07,
S505400,07,120,2,45,3,2,0,0,2020-05-25 12:00:07,
S505400,07,120,1,40,3,2,0,0,2020-05-25 12:00:07,
S505400,08,100,3,15,3,2,0,0,2020-05-25 12:00:07,
S505400,08,100,2,35,3,2,0,0,2020-05-25 12:00:07,
S505400,08,100,1,35,3,2,0,0,2020-05-25 12:00:07,
S505400,32,150,3,25,3,2,0,5,2020-05-25 12:00:07,
S505400,32,150,2,35,3,2,0,5,2020-05-25 12:00:07,
S505400,32,150,1,75,3,2,0,5,2020-05-25 12:00:07,
S505400,33,150,3,20,3,2,0,5,2020-05-25 12:00:07,
S505400,33,150,2,55,3,2,0,5,2020-05-25 12:00:07,
S505400,33,150,1,60,3,2,0,5,2020-05-25 12:00:07,
S505500,21,120,2,35,3,2,0,5,2020-05-25 12:00:07,
S505500,21,120,1,75,3,2,0,5,2020-05-25 12:00:07,
S505500,22,150,2,45,3,2,0,5,2020-05-25 12:00:07,
S505500,22,150,1,95,3,2,0,5,2020-05-25 12:00:07,
S505500,23,150,2,35,3,2,0,5,2020-05-25 12:00:07,
S505500,23,150,1,105,3,2,0,5,2020-05-25 12:00:07,
S505500,24,100,2,25,3,2,0,5,2020-05-25 12:00:07,
S505500,24,100,1,65,3,2,0,5,2020-05-25 12:00:07,
S505500,31,120,2,35,3,2,0,5,2020-05-25 12:00:07,
S505500,31,120,1,75,3,2,0,5,2020-05-25 12:00:07,
S505500,32,150,1,105,3,2,0,5,2020-05-25 12:00:07,
S505500,32,150,2,35,3,2,0,5,2020-05-25 12:00:07,
S505500,33,150,2,35,3,2,0,5,2020-05-25 12:00:07,
S505500,33,150,1,105,3,2,0,5,2020-05-25 12:00:07,
S505500,34,100,2,25,3,2,0,5,2020-05-25 12:00:07,
S505500,34,100,1,65,3,2,0,5,2020-05-25 12:00:07,
S501500,22,150,2,35,3,2,2,3,2020-05-25 12:00:07,
S501500,22,150,1,102,4,4,2,3,2020-05-25 12:00:07,
S501500,31,120,2,25,3,2,2,3,2020-05-25 12:00:07,
S501500,31,120,1,82,4,4,2,3,2020-05-25 12:00:07,
S501500,23,10,2,5,0,0,0,0,2020-05-25 12:00:07,
S501500,23,10,1,10,0,0,0,0,2020-05-25 12:00:07,
S501500,32,150,2,35,3,2,2,3,2020-05-25 12:00:07,
S501500,32,150,1,102,4,4,2,3,2020-05-25 12:00:07,
S501500,33,150,2,35,3,2,2,3,2020-05-25 12:00:07,
S501500,33,150,1,102,4,4,2,3,2020-05-25 12:00:07,
S501500,34,10,2,5,0,0,0,0,2020-05-25 12:00:07,
S501500,34,10,1,10,0,0,0,0,2020-05-25 12:00:07,
S501500,21,120,1,82,4,4,0,5,2020-05-25 12:00:07,
S501500,21,120,2,25,3,2,0,5,2020-05-25 12:00:07,
S506900,05,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506900,05,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506900,06,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506900,06,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506900,07,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506900,07,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506900,08,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506900,08,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506900,09,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506900,09,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506900,10,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506900,10,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506600,07,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506600,07,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506600,08,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506600,08,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506600,09,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506600,09,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506600,10,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506600,10,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506800,04,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506800,04,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506800,05,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506800,05,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506800,06,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506800,06,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506800,07,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506800,07,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506800,08,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506800,08,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506800,09,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506800,09,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S506800,10,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S506800,10,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S507100,05,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S507100,05,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S507100,06,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S507100,06,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S507100,07,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S507100,07,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S507100,08,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S507100,08,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S507100,09,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S507100,09,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S507100,10,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S507100,10,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S507100,48,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S507100,48,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S521200,03,150,2,35,3,2,0,0,2020-05-25 12:00:07,
S521200,03,150,1,105,3,2,0,0,2020-05-25 12:00:07,
S521200,02,150,2,35,3,2,0,0,2020-05-25 12:00:07,
S521200,02,150,1,105,3,2,0,0,2020-05-25 12:00:07,
S521200,01,120,2,30,3,2,0,0,2020-05-25 12:00:07,
S521200,01,120,1,80,3,2,0,0,2020-05-25 12:00:07,
S521200,04,120,2,35,3,2,0,0,2020-05-25 12:00:07,
S521200,04,120,1,75,3,2,0,0,2020-05-25 12:00:07,
S521200,11,120,2,35,3,2,0,0,2020-05-25 12:00:07,
S521200,11,120,1,75,3,2,0,0,2020-05-25 12:00:07,
S521200,12,150,2,35,3,2,0,0,2020-05-25 12:00:07,
S521200,12,150,1,105,3,2,0,0,2020-05-25 12:00:07,
S521600,21,120,2,15,3,2,0,0,2020-05-25 12:00:07,
S521600,21,120,1,95,3,2,0,0,2020-05-25 12:00:07,
S521600,22,150,2,25,3,2,0,0,2020-05-25 12:00:07,
S521600,22,150,1,115,3,2,0,0,2020-05-25 12:00:07,
S521600,23,10,2,3,0,0,0,0,2020-05-25 12:00:07,
S521600,23,10,1,70,0,0,0,0,2020-05-25 12:00:07,
S521600,24,10,2,5,0,0,0,0,2020-05-25 12:00:07,
S521600,24,10,1,10,0,0,0,0,2020-05-25 12:00:07,
S521600,31,120,2,15,3,2,0,0,2020-05-25 12:00:07,
S521600,31,120,1,95,3,2,0,0,2020-05-25 12:00:07,
S521600,32,150,2,25,3,2,0,0,2020-05-25 12:00:07,
S521600,32,150,1,115,3,2,0,0,2020-05-25 12:00:07,
S521600,33,150,2,25,3,2,0,0,2020-05-25 12:00:07,
S521600,33,150,1,115,3,2,0,0,2020-05-25 12:00:07,
S521600,34,10,2,3,0,0,0,0,2020-05-25 12:00:07,
S521600,34,10,1,70,0,0,0,0,2020-05-25 12:00:07,
S521600,35,10,2,5,0,0,0,0,2020-05-25 12:00:07,
S521600,35,10,1,10,0,0,0,0,2020-05-25 12:00:07,
S506900,01,100,2,30,3,2,0,5,2020-05-25 12:00:07,
S506900,01,100,1,60,3,2,0,5,2020-05-25 12:00:07,
S506900,02,100,2,30,3,2,0,5,2020-05-25 12:00:07,
S506900,02,100,1,60,3,2,0,5,2020-05-25 12:00:07,
S506900,03,100,2,30,3,2,0,5,2020-05-25 12:00:07,
S506900,03,100,1,60,3,2,0,5,2020-05-25 12:00:07,
S506900,04,80,2,25,3,2,0,5,2020-05-25 12:00:07,
S506900,04,80,1,45,3,2,0,5,2020-05-25 12:00:07,
S507100,04,80,2,25,3,2,0,5,2020-05-25 12:00:07,
S507100,04,80,1,45,3,2,0,5,2020-05-25 12:00:07,
S505600,21,120,2,30,3,2,3,7,2020-05-25 12:00:07,
S505600,21,120,1,80,3,2,3,7,2020-05-25 12:00:07,
S505600,22,150,2,35,3,2,3,7,2020-05-25 12:00:07,
S505600,22,150,1,105,3,2,3,7,2020-05-25 12:00:07,
S505600,23,10,2,13,0,0,0,0,2020-05-25 12:00:07,
S505600,23,10,1,25,0,0,0,0,2020-05-25 12:00:07,
S505600,31,120,2,30,3,2,3,7,2020-05-25 12:00:07,
S505600,31,120,1,80,3,2,3,7,2020-05-25 12:00:07,
S505600,32,150,2,35,3,2,3,7,2020-05-25 12:00:07,
S505600,32,150,1,105,3,2,3,7,2020-05-25 12:00:07,
S505600,33,150,2,35,3,2,3,7,2020-05-25 12:00:07,
S505600,33,150,1,105,3,2,3,7,2020-05-25 12:00:07,
S505600,34,10,2,13,0,0,0,0,2020-05-25 12:00:07,
S505600,34,10,1,25,0,0,0,0,2020-05-25 12:00:07,
S521200,21,120,3,30,3,2,0,0,2020-05-25 12:00:07,
S521200,21,120,2,50,3,2,0,0,2020-05-25 12:00:07,
S521200,21,120,1,25,3,2,0,0,2020-05-25 12:00:07,
S521200,22,150,3,30,3,2,0,0,2020-05-25 12:00:07,
S521200,22,150,2,75,3,2,0,0,2020-05-25 12:00:07,
S521200,22,150,1,30,3,2,0,0,2020-05-25 12:00:07,
S521200,31,120,3,30,3,2,0,0,2020-05-25 12:00:07,
S521200,31,120,2,50,3,2,0,0,2020-05-25 12:00:07,
S521200,31,120,1,25,3,2,0,0,2020-05-25 12:00:07,
S521200,32,150,3,30,3,2,0,0,2020-05-25 12:00:07,
S521200,32,150,2,80,3,2,0,0,2020-05-25 12:00:07,
S521200,32,150,1,25,3,2,0,0,2020-05-25 12:00:07,
S521200,33,150,3,30,3,2,0,0,2020-05-25 12:00:07,
S521200,33,150,2,75,3,2,0,0,2020-05-25 12:00:07,
S521200,33,150,1,30,3,2,0,0,2020-05-25 12:00:07,
S521200,34,120,3,30,3,2,0,0,2020-05-25 12:00:07,
S521200,34,120,2,45,3,2,0,0,2020-05-25 12:00:07,
S521200,34,120,1,30,3,2,0,0,2020-05-25 12:00:07,
S521200,35,10,2,5,0,0,0,0,2020-05-25 12:00:07,
S521200,35,10,1,10,0,0,0,0,2020-05-25 12:00:07,
S521300,31,120,3,10,3,2,0,5,2020-05-25 12:00:07,
S521300,31,120,2,55,3,2,0,5,2020-05-25 12:00:07,
S521300,31,120,1,20,3,2,0,5,2020-05-25 12:00:07,
S521300,31,120,4,15,3,2,0,5,2020-05-25 12:00:07,
S521300,32,150,4,20,3,2,0,5,2020-05-25 12:00:07,
S521300,32,150,3,10,3,2,0,5,2020-05-25 12:00:07,
S521300,32,150,2,80,3,2,0,5,2020-05-25 12:00:07,
S521300,32,150,1,20,3,2,0,5,2020-05-25 12:00:07,
S521300,33,150,4,20,3,2,0,5,2020-05-25 12:00:07,
S521300,33,150,3,10,3,2,0,5,2020-05-25 12:00:07,
S521300,33,150,2,80,3,2,0,5,2020-05-25 12:00:07,
S521300,33,150,1,20,3,2,0,5,2020-05-25 12:00:07,
S521300,34,120,4,20,3,2,0,5,2020-05-25 12:00:07,
S521300,34,120,3,10,3,2,0,5,2020-05-25 12:00:07,
S521300,34,120,2,40,3,2,0,5,2020-05-25 12:00:07,
S521300,34,120,1,30,3,2,0,5,2020-05-25 12:00:07,
S521300,35,90,4,15,3,2,0,5,2020-05-25 12:00:07,
S521300,35,90,3,10,3,2,0,5,2020-05-25 12:00:07,
S521300,35,90,2,25,3,2,0,5,2020-05-25 12:00:07,
S521300,35,90,1,20,3,2,0,5,2020-05-25 12:00:07,
S523400,27,150,3,25,3,2,4,7,2020-05-25 12:00:07,
S523400,27,150,2,95,3,2,4,7,2020-05-25 12:00:07,
S523400,27,150,1,15,3,2,4,7,2020-05-25 12:00:07,
S523400,28,120,1,15,3,2,4,7,2020-05-25 12:00:07,
S523400,28,120,3,25,3,2,4,7,2020-05-25 12:00:07,
S523400,28,120,2,65,3,2,4,7,2020-05-25 12:00:07,
S523400,29,150,3,25,3,2,4,7,2020-05-25 12:00:07,
S523400,29,150,2,85,3,2,4,7,2020-05-25 12:00:07,
S523400,29,150,1,25,3,2,4,7,2020-05-25 12:00:07,
S523400,30,120,3,25,3,2,4,7,2020-05-25 12:00:07,
S523400,30,120,2,65,3,2,4,7,2020-05-25 12:00:07,
S523400,30,120,1,15,3,2,4,7,2020-05-25 12:00:07,
S523400,31,120,3,25,3,2,4,7,2020-05-25 12:00:07,
S523400,31,120,2,65,3,2,4,7,2020-05-25 12:00:07,
S523400,31,120,1,15,3,2,4,7,2020-05-25 12:00:07,
S523400,32,120,3,25,3,2,4,7,2020-05-25 12:00:07,
S523400,32,120,2,65,3,2,4,7,2020-05-25 12:00:07,
S523400,32,120,1,15,3,2,4,7,2020-05-25 12:00:07,
S523400,33,150,3,25,3,2,4,7,2020-05-25 12:00:07,
S523400,33,150,2,95,3,2,4,7,2020-05-25 12:00:07,
S523400,33,150,1,15,3,2,4,7,2020-05-25 12:00:07,
S523400,34,150,3,25,3,2,4,7,2020-05-25 12:00:07,
S523400,34,150,2,95,3,2,4,7,2020-05-25 12:00:07,
S523400,34,150,1,15,3,2,4,7,2020-05-25 12:00:07,
S523400,35,150,3,25,3,2,4,7,2020-05-25 12:00:07,
S523400,35,150,2,95,3,2,4,7,2020-05-25 12:00:07,
S523400,35,150,1,15,3,2,4,7,2020-05-25 12:00:07,
S505700,21,120,2,45,3,2,0,5,2020-05-25 12:00:07,
S505700,21,120,1,65,3,2,0,5,2020-05-25 12:00:07,
S505700,22,150,2,55,3,2,0,5,2020-05-25 12:00:07,
S505700,22,150,1,85,3,2,0,5,2020-05-25 12:00:07,
S505700,23,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S505700,23,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S505700,31,120,2,45,3,2,0,5,2020-05-25 12:00:07,
S505700,31,120,1,65,3,2,0,5,2020-05-25 12:00:07,
S505700,32,150,2,45,3,2,0,5,2020-05-25 12:00:07,
S505700,32,150,1,95,3,2,0,5,2020-05-25 12:00:07,
S505700,33,150,2,55,3,2,0,5,2020-05-25 12:00:07,
S505700,33,150,1,85,3,2,0,5,2020-05-25 12:00:07,
S505700,34,100,2,35,3,2,0,5,2020-05-25 12:00:07,
S505700,34,100,1,55,3,2,0,5,2020-05-25 12:00:07,
S501400,46,150,4,20,3,2,0,5,2020-05-25 12:00:07,
S501400,46,150,3,10,3,2,0,5,2020-05-25 12:00:07,
S501400,46,150,2,75,3,2,0,5,2020-05-25 12:00:07,
S501400,46,150,1,25,3,2,0,5,2020-05-25 12:00:07,
S501400,45,120,4,20,3,2,0,5,2020-05-25 12:00:07,
S501400,45,120,3,10,3,2,0,5,2020-05-25 12:00:07,
S501400,45,120,2,50,3,2,0,5,2020-05-25 12:00:07,
S501400,45,120,1,20,3,2,0,5,2020-05-25 12:00:07,
S501300,45,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,45,120,2,35,3,2,0,5,2020-05-25 12:00:07,
S501300,45,120,1,50,3,2,0,5,2020-05-25 12:00:07,
S501300,46,150,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,46,150,2,45,3,2,0,5,2020-05-25 12:00:07,
S501300,46,150,1,70,3,2,0,5,2020-05-25 12:00:07,
S521300,46,150,2,75,3,2,0,5,2020-05-25 12:00:07,
S521300,46,150,4,20,3,2,0,5,2020-05-25 12:00:07,
S521300,46,150,3,10,3,2,0,5,2020-05-25 12:00:07,
S521300,46,150,1,25,3,2,0,5,2020-05-25 12:00:07,
S501300,01,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,01,120,2,35,3,2,0,5,2020-05-25 12:00:07,
S501300,01,120,1,45,3,7,0,5,2020-05-25 12:00:07,
S521300,21,120,4,20,3,2,0,5,2020-05-25 12:00:07,
S521300,21,120,3,10,3,2,0,5,2020-05-25 12:00:07,
S521300,21,120,2,50,3,2,0,5,2020-05-25 12:00:07,
S521300,21,120,1,20,3,2,0,5,2020-05-25 12:00:07,
S521300,22,150,4,20,3,2,0,5,2020-05-25 12:00:07,
S521300,22,150,3,10,3,2,0,5,2020-05-25 12:00:07,
S521300,22,150,2,75,3,2,0,5,2020-05-25 12:00:07,
S521300,22,150,1,25,3,2,0,5,2020-05-25 12:00:07,
S521300,45,120,1,20,3,2,0,5,2020-05-25 12:00:07,
S521300,45,120,4,20,3,2,0,5,2020-05-25 12:00:07,
S521300,45,120,3,10,3,2,0,5,2020-05-25 12:00:07,
S521300,45,120,2,50,3,2,0,5,2020-05-25 12:00:07,
S501300,02,150,3,17,3,2,0,5,2020-05-25 12:00:07,
S501300,02,150,2,40,3,2,0,5,2020-05-25 12:00:07,
S501300,02,150,1,73,3,7,0,5,2020-05-25 12:00:07,
S501300,03,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,03,120,2,25,3,2,0,5,2020-05-25 12:00:07,
S501300,03,120,1,55,3,7,0,5,2020-05-25 12:00:07,
S501300,04,150,3,17,3,2,0,5,2020-05-25 12:00:07,
S501300,04,150,2,35,3,2,0,5,2020-05-25 12:00:07,
S501300,04,150,1,78,3,7,0,5,2020-05-25 12:00:07,
S501300,05,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,05,120,2,30,3,2,0,5,2020-05-25 12:00:07,
S501300,05,120,1,50,3,7,0,5,2020-05-25 12:00:07,
S501300,06,90,3,15,3,2,0,5,2020-05-25 12:00:07,
S501300,06,90,2,25,3,2,0,5,2020-05-25 12:00:07,
S501300,06,90,1,30,3,7,0,5,2020-05-25 12:00:07,
S501300,11,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,11,120,2,40,3,2,0,5,2020-05-25 12:00:07,
S501300,11,120,1,40,3,7,0,5,2020-05-25 12:00:07,
S501300,12,150,3,25,3,2,0,5,2020-05-25 12:00:07,
S501300,12,150,2,45,3,2,0,5,2020-05-25 12:00:07,
S501300,12,150,1,60,3,7,0,5,2020-05-25 12:00:07,
S501300,13,150,3,25,3,2,0,5,2020-05-25 12:00:07,
S501300,13,150,2,40,3,2,0,5,2020-05-25 12:00:07,
S501300,13,150,1,65,3,7,0,5,2020-05-25 12:00:07,
S501300,15,150,3,17,3,2,0,5,2020-05-25 12:00:07,
S501300,15,150,2,40,3,2,0,5,2020-05-25 12:00:07,
S501300,15,150,1,73,3,7,0,5,2020-05-25 12:00:07,
S501300,16,150,3,25,3,2,0,5,2020-05-25 12:00:07,
S501300,16,150,2,40,3,2,0,5,2020-05-25 12:00:07,
S501300,16,150,1,65,3,7,0,5,2020-05-25 12:00:07,
S501300,17,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,17,120,2,35,3,2,0,5,2020-05-25 12:00:07,
S501300,17,120,1,45,3,7,0,5,2020-05-25 12:00:07,
S501300,18,90,3,15,3,2,0,5,2020-05-25 12:00:07,
S501300,18,90,2,25,3,2,0,5,2020-05-25 12:00:07,
S501300,18,90,1,30,3,7,0,5,2020-05-25 12:00:07,
S501300,21,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,21,120,2,35,3,2,0,5,2020-05-25 12:00:07,
S501300,21,120,1,45,3,7,0,5,2020-05-25 12:00:07,
S501300,22,150,3,17,3,2,0,5,2020-05-25 12:00:07,
S501300,22,150,2,40,3,2,0,5,2020-05-25 12:00:07,
S501300,22,150,1,73,3,7,0,5,2020-05-25 12:00:07,
S501300,23,150,3,17,3,2,0,5,2020-05-25 12:00:07,
S501300,23,150,2,35,3,2,0,5,2020-05-25 12:00:07,
S501300,23,150,1,78,3,7,0,5,2020-05-25 12:00:07,
S501300,24,90,3,15,3,2,0,5,2020-05-25 12:00:07,
S501300,24,90,2,25,3,2,0,5,2020-05-25 12:00:07,
S501300,24,90,1,30,3,7,0,5,2020-05-25 12:00:07,
S501300,25,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,25,120,2,25,3,2,0,5,2020-05-25 12:00:07,
S501300,25,120,1,55,3,7,0,5,2020-05-25 12:00:07,
S501300,26,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,26,120,2,30,3,2,0,5,2020-05-25 12:00:07,
S501300,26,120,1,50,3,7,0,5,2020-05-25 12:00:07,
S501300,31,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,31,120,2,40,3,2,0,5,2020-05-25 12:00:07,
S501300,31,120,1,40,3,7,0,5,2020-05-25 12:00:07,
S501300,32,150,3,25,3,2,0,5,2020-05-25 12:00:07,
S501300,32,150,2,45,3,2,0,5,2020-05-25 12:00:07,
S501300,32,150,1,60,3,7,0,5,2020-05-25 12:00:07,
S501300,33,150,3,25,3,2,0,5,2020-05-25 12:00:07,
S501300,33,150,2,40,3,2,0,5,2020-05-25 12:00:07,
S501300,33,150,1,65,3,7,0,5,2020-05-25 12:00:07,
S501300,34,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,34,120,2,35,3,2,0,5,2020-05-25 12:00:07,
S501300,34,120,1,45,3,7,0,5,2020-05-25 12:00:07,
S501300,35,90,3,15,3,2,0,5,2020-05-25 12:00:07,
S501300,35,90,2,25,3,2,0,5,2020-05-25 12:00:07,
S501300,35,90,1,30,3,7,0,5,2020-05-25 12:00:07,
S501300,36,150,3,17,3,2,0,5,2020-05-25 12:00:07,
S501300,36,150,2,40,3,2,0,5,2020-05-25 12:00:07,
S501300,36,150,1,73,3,7,0,5,2020-05-25 12:00:07,
S501500,46,120,2,25,3,2,0,5,2020-05-25 12:00:07,
S501500,46,120,1,82,4,4,0,5,2020-05-25 12:00:07,
S501300,38,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,38,120,2,25,3,2,0,5,2020-05-25 12:00:07,
S501300,38,120,1,55,3,7,0,5,2020-05-25 12:00:07,
S501300,39,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,39,120,2,35,3,2,0,5,2020-05-25 12:00:07,
S501300,39,120,1,45,3,7,0,5,2020-05-25 12:00:07,
S501300,40,120,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,40,120,2,30,3,2,0,5,2020-05-25 12:00:07,
S501300,40,120,1,50,3,7,0,5,2020-05-25 12:00:07,
S501300,41,150,3,17,3,2,0,5,2020-05-25 12:00:07,
S501300,41,150,2,35,3,2,0,5,2020-05-25 12:00:07,
S501300,41,150,1,78,3,7,0,5,2020-05-25 12:00:07,
S501300,42,150,3,20,3,2,0,5,2020-05-25 12:00:07,
S501300,42,150,2,45,3,2,0,5,2020-05-25 12:00:07,
