2,CCTV,T505250,(CCTV)武嶺橋西側路口(1-2),121.278960000,24.89170400,<iframe src=http://61.60.10.121:8080/camera168/ width=450 height=200 frameborder=0></iframe>,http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,
32,TC,S501200,介壽路/新興街,121.283940000,24.89960000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
33,TC,S501300,介壽路/員林路,121.284460000,24.89849000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
34,TC,S501400,員林路一段/員林路一段15巷/新興街,121.283220000,24.89866000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
35,TC,S501500,員林路一段/員林路一段70巷,121.282080000,24.89857000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
43,TC,S506600,中華路/信義路,121.288700000,24.88095000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
70,CMS,X501040,(SCMS-01)大溪區 介壽路與慈光街口(往大溪方向),121.283881000,24.90198200,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
71,CMS,X501910,(停管CMS-31400)大溪交流道與員林路一段路口,121.270206000,24.88842000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
72,CMS,X502620,(CMS-56)大溪區 員林路三段357號旁路側,121.257645000,24.87863900,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
73,CMS,X505010,(CMS-58)大溪區 瑞安路一段470號對面人行道,121.278000000,24.88114200,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
74,CMS,X505430,(SCMS-03)大溪區 普濟路與和平路口(石板古道入口處),121.285723000,24.88633600,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
75,CMS,X505440,(SCMS-05)大溪區 登龍路88巷與中央路口(休憩區入口處),121.287931000,24.88452200,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
76,CMS,X505450,(SCMS-04)大溪區 普濟路中正公園綠圍外人行道(大溪區衛生所對面),121.285306000,24.88456500,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
77,CMS,X505600,(SCMS-07)大溪區 中正路與中央路口(中央路三角公園),121.287417000,24.88289500,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
78,CMS,X505740,(SCMS-06)大溪區 中正路與登龍路口(蔣公紀念堂牌樓),121.286340000,24.88293900,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
79,CMS,X506550,(CMS-30)大溪區 台4往北(往大溪區 )於桃59-1路口前200公尺之大榕樹旁,121.280775800,24.85340400,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
80,CMS,X507510,(CMS-32)大溪區 台灣松工電材股份有限公司(信義路228號)對面,121.295079000,24.88631925,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
81,CMS,X508630,(CMS-27)大溪區 慈湖路段(復興路一段981號-蘭心豆干店旁),121.287289300,24.84270969,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
82,CMS,X508840,(CMS-31)大溪區 桃59之3.0K處對面,121.285030400,24.84852894,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
83,CMS,X510340,(CMS-26)大溪區 台七-懷德路(桃63)路口前(台七之10K附近-百吉三號橋之後30公尺處),121.314692100,24.82781333,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
84,CMS,X510720,(CMS-57)大溪區 員林路一段467號(中油旁),121.273834000,24.89221000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
86,VCMS,X-68000-101,大鶯路往南,121.285370000,24.89510000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
87,VCMS,X-68000-102,員林路二段往北,121.266880000,24.88324000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
89,VCMS,X-68000-104,桃112甲往東,121.268000000,24.89014000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
91,VCMS,X-68000-106,桃53(埔頂路一段)往南,121.277080000,24.90552000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
54,CCTV,T501370,(CCTV)大溪區 介壽路-員林路,121.284520000,24.89851000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
56,CCTV,T502070,(CCTV)大溪區 員林路-連絡道,121.270280000,24.88924000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
57,CCTV,T502460,(CCTV)大溪區 員林路三段與石園路,121.265750000,24.88211000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
59,CCTV,T504740,(CCTV)武嶺橋西側路口(1-5),121.278274000,24.89156400,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
62,CCTV,T505250,(CCTV)武嶺橋西側路口(1-2),121.278960000,24.89170400,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
63,CCTV,T505270,(CCTV)武嶺橋西側路口(1-1),121.278686000,24.89187700,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
66,CCTV,T505440,(CCTV)大溪區 康莊路與信義路口(餐廳對面號誌桿),121.289280000,24.88460000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
67,CCTV,T505700,(CCTV)大溪區 慈湖路與復興路口(EASYSHOP前號誌桿),121.288750000,24.88091000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
69,CCTV,T506910,(CCTV)大溪區 復興路中華路口(中華路廣告企業設對面號誌桿),121.292850000,24.87828000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
36,TC,S501700,員林路一段/仁和路一段,121.277600000,24.89568000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
37,TC,S504600,康莊路/瑞安路/大鶯路,121.278330000,24.89206000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
38,TC,S505300,康莊路/大溪橋(武嶺橋東側),121.278890000,24.89179000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
39,TC,S505400,台3康莊路/慈湖路(慈康陸橋),121.286350000,24.88745000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
40,TC,S505500,慈湖路/民權東路,121.289360000,24.88458000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
41,TC,S505600,慈湖路/中正東路,121.289160000,24.88370000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
42,TC,S505700,康莊路/復興路/慈湖路,121.288990000,24.88265000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
44,TC,S506700,中華路/文化路,121.292850000,24.88537000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
45,TC,S506800,中華路/民權東路,121.294840000,24.88337000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
46,TC,S506900,復興路/中華路,121.294420000,24.88037000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
47,TC,S507100,復興路/文化路,121.292720000,24.87822000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
48,TC,S521200,員林路一段/員林路一段3巷,121.291380000,24.87909000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
50,TC,S521600,員林路一段/員林路一段142巷,121.282950000,24.89862000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
51,TC,S522900,大鶯路/大鶯路60巷,121.280195000,24.89837100,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
52,TC,S523400,復興路/和二路/金城路36巷,121.289649000,24.88027600,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
49,TC,S521300,員林路一段/員林路一段7巷,121.283309000,24.89861100,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/bzEAmko4Tqf5q8B?x=1914&y=538&a=true&file=traffic%2520light.png&scalingup=0,""
68,CCTV,T506640,(CCTV)大溪區 信義路中華路口(T路口號誌桿),121.292840000,24.88532000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
92,TC,A,"",121.282072000,24.88986400,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/sQLNpHTXRLCFMGY?x=2250&y=689&a=true&file=arrow_02.png&scalingup=0,""
85,CMS,X911740,(SCMS-02)大溪區 台3乙線(往大溪方向),121.243192000,24.83040500,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
88,VCMS,X-68000-103,石園路往北,121.263110000,24.87616000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
90,VCMS,X-68000-105,仁和路一段往東,121.273360000,24.90210000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/core/preview?fileId=167&x=1920&y=1080&a=true,""
53,CCTV,T501350,(CCTV)大溪區 台4線38.5K位置(往大溪方向),121.279800000,24.89433000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
55,CCTV,T501620,(CCTV)大溪區 員林路與仁和路口(仁和路方向號誌桿),121.279050000,24.89717000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
58,CCTV,T504640,(CCTV)武嶺橋西側路口(1-4),121.278347000,24.89189300,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
60,CCTV,T505010,(CCTV)大溪區 橋頭停車場,121.280327000,24.88554600,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
61,CCTV,T505230,(CCTV)大溪區 武嶺橋西端(18米桿),121.278890000,24.89179000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
64,CCTV,T505271,(CCTV)武嶺橋西側路口(1-3),121.278905000,24.89186800,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
65,CCTV,T505340,(CCTV)大溪區 康莊路武嶺橋口(中島號誌桿(有多支天羅地網),121.278430000,24.89185000,"<iframe src='"'"></iframe>",http://172.16.0.30:8080/apps/files_sharing/publicpreview/jrYsjRr25QLtL2K?x=1914&y=587&a=true&file=cctv-03.png&scalingup=0,""
93,ETAGPATH,group001,旅行時間路徑001,121.278407000,24.89228900,"<img src='"http://172.16.0.30:8080/apps/files_sharing/publicpreview/8naNifpcAMyDQ2A?x=1361&y=351&a=true&file=group001.JPG&scalingup=0'" alt='"group001'" width='"200'" height='"130'">",http://172.16.0.30:8080/apps/files_sharing/publicpreview/PPGJYdk7t3jSZDm?x=1361&y=351&a=true&file=avi.png&scalingup=0,null
94,ETAGPATH,group002,旅行時間路徑002,121.278635000,24.89234200,"<img src='"http://172.16.0.30:8080/apps/files_sharing/publicpreview/LpiC8Ajr68pfnpX?x=1361&y=351&a=true&file=group002.JPG&scalingup=0'" alt='"group002'" width='"200'" height='"130'">",http://172.16.0.30:8080/apps/files_sharing/publicpreview/PPGJYdk7t3jSZDm?x=1361&y=351&a=true&file=avi.png&scalingup=0,null
95,ETAGPATH,group003,旅行時間路徑003,121.277175000,24.87975400,"<img src='"http://172.16.0.30:8080/apps/files_sharing/publicpreview/XS22tZoxdFiYXzL?x=1361&y=351&a=true&file=group003.JPG&scalingup=0'" alt='"group003'" width='"200'" height='"130'">",http://172.16.0.30:8080/apps/files_sharing/publicpreview/PPGJYdk7t3jSZDm?x=1361&y=351&a=true&file=avi.png&scalingup=0,null
96,ETAGPATH,group004,旅行時間路徑004,121.284940000,24.89637900,"<img src='"http://172.16.0.30:8080/apps/files_sharing/publicpreview/9irYdqa7eFro9G8?x=1361&y=351&a=true&file=group004.JPG&scalingup=0'" alt='"group004'" width='"200'" height='"130'">",http://172.16.0.30:8080/apps/files_sharing/publicpreview/PPGJYdk7t3jSZDm?x=1361&y=351&a=true&file=avi.png&scalingup=0,null
97,ETAGPATH,group005,旅行時間路徑005,121.284819000,24.88840900,"<img src='"http://172.16.0.30:8080/apps/files_sharing/publicpreview/Z8DYF3i8Dxezwqn?x=1361&y=351&a=true&file=group005.JPG&scalingup=0'" alt='"group005'" width='"200'" height='"130'">",http://172.16.0.30:8080/apps/files_sharing/publicpreview/PPGJYdk7t3jSZDm?x=1361&y=351&a=true&file=avi.png&scalingup=0,null
98,ETAGPATH,group006,旅行時間路徑006,121.284998000,24.88819900,"<img src='"http://172.16.0.30:8080/apps/files_sharing/publicpreview/cEttR8g6E8ZZLTt?x=1361&y=351&a=true&file=group006.JPG&scalingup=0'" alt='"group006'" width='"200'" height='"130'">",http://172.16.0.30:8080/apps/files_sharing/publicpreview/PPGJYdk7t3jSZDm?x=1361&y=351&a=true&file=avi.png&scalingup=0,null
